,eventsource,eventsourcecode,ID,eventtime,Event Time,event_unix_time,Magnitude,Update Time,Evaluation Status,Magnitude Type,Latitude,Longitude,Title
0,ci,40286392,ci40286392,2022-06-17T23:47:52.230Z,6/17/22 23:47,1655509672,3.13,57:28.3,final,ml,35.1083333,-119.0065,"19km SSW of Lamont, CA"
0,ci,39923679,ci39923679,2022-01-26T10:38:30.020Z,1/26/22 10:38,1643193510,3.12,30:52.6,final,ml,36.0235,-117.7755,"15km NE of Little Lake, CA"
0,us,6000ibx7,us6000ibx7,2022-08-18T18:08:34.701Z,8/18/22 18:08,1660846114,3.1,26:59.0,reviewed,ml,43.8814,-128.2708,off the coast of Oregon
0,us,6000iabx,us6000iabx,2022-08-12T19:14:42.803Z,8/12/22 19:14,1660331682,3.1,21:08.0,reviewed,ml,43.2924,-126.6672,off the coast of Oregon
0,nn,845765,nn845765,2022-08-24T18:02:49.185Z,8/24/22 18:02,1661364169,3.1,22:11.2,reviewed,ml,41.1547,-116.7227,"52 km NE of Valmy, Nevada"
0,ci,40067559,ci40067559,2022-07-22T00:11:28.750Z,7/22/22 0:11,1658448688,3.1,11:12.9,final,ml,36.189,-117.8156667,"20km ESE of Olancha, CA"
0,nc,73693581,nc73693581,2022-02-16T12:10:59.580Z,2/16/22 12:10,1645013459,3.09,33:54.5,final,ml,36.8451667,-121.5535,"1km W of San Juan Bautista, CA"
0,nc,73689506,nc73689506,2022-02-07T00:01:53.730Z,2/7/22 0:01,1644192113,3.09,34:14.4,final,ml,37.7281667,-122.1356667,"2km ENE of San Leandro, CA"
0,ci,40285368,ci40285368,2022-06-16T17:58:34.410Z,6/16/22 17:58,1655402314,3.09,41:01.8,final,ml,35.1836667,-118.988,"11km SW of Lamont, CA"
0,ci,39968663,ci39968663,2022-03-15T18:15:34.880Z,3/15/22 18:15,1647368134,3.09,41:05.0,final,ml,35.8251667,-117.6508333,"23km N of Ridgecrest, CA"
0,nc,73708446,nc73708446,2022-03-21T18:14:50.340Z,3/21/22 18:14,1647886490,3.08,40:23.8,final,ml,41.7146667,-125.4428333,"103km WSW of Brookings, OR"
0,ci,40031287,ci40031287,2022-05-31T23:53:29.030Z,5/31/22 23:53,1654041209,3.08,49:23.7,final,ml,35.7945,-117.6253333,"20km NNE of Ridgecrest, CA"
0,nc,73705251,nc73705251,2022-03-14T04:09:24.970Z,3/14/22 4:09,1647230964,3.07,32:56.1,final,ml,36.586,-121.1828333,"7km NNW of Pinnacles, CA"
0,nc,73682266,nc73682266,2022-01-23T16:53:10.310Z,1/23/22 16:53,1642956790,3.07,52:58.9,final,ml,36.6666667,-121.2703333,"14km SSE of Tres Pinos, CA"
0,uw,61860022,uw61860022,2022-08-04T13:22:39.400Z,8/4/22 13:22,1659619359,3.06,04:01.8,final,ml,47.25866667,-121.9718333,"6 km SSE of Black Diamond, Washington"
0,nc,73760676,nc73760676,2022-07-19T17:00:16.920Z,7/19/22 17:00,1658250016,3.06,34:13.7,final,ml,37.9133333,-118.4551667,"44km NNE of Toms Place, CA"
0,uw,61862977,uw61862977,2022-08-13T13:31:22.900Z,8/13/22 13:31,1660397482,3.05,01:35.6,final,ml,46.13033333,-120.5,"21 km NW of Bickleton, Washington"
0,nc,73736021,nc73736021,2022-05-20T16:20:35.460Z,5/20/22 16:20,1653063635,3.05,59:48.9,final,ml,40.4836667,-124.3091667,"11km SSW of Ferndale, CA"
0,ci,40194848,ci40194848,2022-02-27T04:44:34.540Z,2/27/22 4:44,1645937074,3.05,11:17.8,final,ml,34.4221667,-119.136,"10km ESE of Ojai, CA"
0,nc,73674821,nc73674821,2022-01-07T00:56:40.260Z,1/7/22 0:56,1641517000,3.03,43:05.5,final,ml,40.478,-124.3218333,"12km SSW of Ferndale, CA"
0,ci,39974207,ci39974207,2022-03-22T11:59:40.490Z,3/22/22 11:59,1647950380,3.03,46:00.0,final,ml,33.4715,-116.5325,"16km SE of Anza, CA"
0,ci,39923623,ci39923623,2022-01-26T09:59:05.010Z,1/26/22 9:59,1643191145,3.03,47:51.3,final,ml,36.0256667,-117.7791667,"15km NE of Little Lake, CA"
0,nc,73738836,nc73738836,2022-05-28T00:42:05.860Z,5/28/22 0:42,1653698525,3.02,38:57.0,final,ml,36.2383333,-120.8108333,"22km ENE of San Lucas, CA"
0,nc,73713091,nc73713091,2022-04-01T15:31:59.620Z,4/1/22 15:31,1648827119,3.02,21:49.9,final,ml,40.8165,-123.4696667,"19km SE of Willow Creek, CA"
0,ci,39923631,ci39923631,2022-01-26T09:59:17.040Z,1/26/22 9:59,1643191157,3.02,06:39.6,final,ml,36.023,-117.7763333,"15km NE of Little Lake, CA"
0,nc,73744931,nc73744931,2022-06-13T09:40:43.530Z,6/13/22 9:40,1655113243,3.01,14:45.1,final,ml,38.9461667,-123.0025,"13km SW of Lakeport, CA"
0,nc,73674891,nc73674891,2022-01-07T02:32:07.130Z,1/7/22 2:32,1641522727,3.01,30:34.1,final,ml,37.3363333,-117.9028333,"8km ESE of Deep Springs, CA"
0,us,7000gk9u,us7000gk9u,2022-02-12T12:53:22.475Z,2/12/22 12:53,1644670402,3,18:02.0,reviewed,ml,40.5629,-127.4776,"272 km W of Ferndale, California"
0,us,6000i96u,us6000i96u,2022-08-08T21:13:09.390Z,8/8/22 21:13,1659993189,3,19:21.0,reviewed,ml,40.3981,-126.4068,"182 km W of Ferndale, California"
0,us,6000hmlj,us6000hmlj,2022-05-20T13:31:07.347Z,5/20/22 13:31,1653053467,3,40:37.0,reviewed,ml,43.3972,-127.3119,
0,nn,843841,nn843841,2022-07-29T21:08:28.343Z,7/29/22 21:08,1659128908,3,14:20.9,reviewed,ml,38.1457,-117.9448,"30 km SSE of Mina, Nevada"
0,nn,840644,nn840644,2022-06-09T15:32:49.864Z,6/9/22 15:32,1654788769,3,37:22.2,reviewed,ml,38.4878,-117.9313,"18 km NE of Mina, Nevada"
0,nn,834257,nn834257,2022-02-22T08:48:41.902Z,2/22/22 8:48,1645519721,3,35:25.9,reviewed,ml,40.1717,-119.6443,"24 km N of Sutcliffe, Nevada"
0,nn,831455,nn831455,2022-01-10T08:09:08.991Z,1/10/22 8:09,1641802148,3,45:25.8,reviewed,ml,38.1757,-117.8179,"34 km SE of Mina, Nevada"
0,nn,830861,nn830861,2022-01-02T13:05:52.871Z,1/2/22 13:05,1641128752,3,37:16.1,reviewed,ml,38.162,-117.8369,"34 km SE of Mina, Nevada"
0,nc,73781266,nc73781266,2022-09-13T22:44:25.840Z,9/13/22 22:44,1663109065,3,31:33.2,final,ml,37.4665,-118.8123333,"16km SW of Toms Place, CA"
0,nc,73772490,nc73772490,2022-08-27T19:42:52.740Z,8/27/22 19:42,1661629372,3,24:14.5,final,ml,37.3568333,-121.7126667,"10km E of Alum Rock, CA"
0,nc,73765725,nc73765725,2022-08-09T00:33:28.590Z,8/9/22 0:33,1660005208,3,05:58.6,final,ml,38.5843333,-119.4488333,"8km NNE of Walker, CA"
0,nc,73733606,nc73733606,2022-05-14T11:20:00.840Z,5/14/22 11:20,1652527200,3,00:47.1,final,md,40.3771667,-124.7546667,"40km W of Petrolia, CA"
0,nc,73758756,nc73758756,2022-07-15T02:42:39.400Z,7/15/22 2:42,1657852959,2.99,14:28.9,final,md,41.283,-123.5321667,"12km SSW of Somes Bar, CA"
0,nc,73739561,nc73739561,2022-05-31T19:00:01.700Z,5/31/22 19:00,1654023601,2.99,22:30.5,final,ml,38.8003333,-122.8116667,"5km WNW of The Geysers, CA"
0,nc,73725406,nc73725406,2022-04-28T04:32:22.580Z,4/28/22 4:32,1651120342,2.99,59:51.4,final,ml,35.7945,-119.9881667,"24km S of Kettleman City, CA"
0,nc,73748321,nc73748321,2022-06-20T18:28:34.770Z,6/20/22 18:28,1655749714,2.98,04:05.7,final,md,40.9688333,-125.2936667,"96km WNW of Bayview, CA"
0,nc,71128134,nc71128134,2022-05-30T10:01:33.850Z,5/30/22 10:01,1653904893,2.98,35:38.2,final,md,40.419,-125.3621667,"92km W of Petrolia, CA"
0,nc,73763050,nc73763050,2022-08-02T12:18:39.650Z,8/2/22 12:18,1659442719,2.97,00:00.2,final,md,38.2285,-119.0793333,"6km WNW of Bodie, CA"
0,nc,73708746,nc73708746,2022-03-22T12:00:12.830Z,3/22/22 12:00,1647950412,2.97,54:47.3,final,md,35.8121667,-121.5141667,"24km SSE of Lopez Point, CA"
0,ci,39917799,ci39917799,2022-01-20T04:26:10.480Z,1/20/22 4:26,1642652770,2.97,44:38.5,final,ml,33.7298333,-116.8985,"2km SSW of Valle Vista, CA"
0,nc,73780981,nc73780981,2022-09-13T01:49:01.780Z,9/13/22 1:49,1663033741,2.96,44:57.2,final,md,40.4078333,-125.5375,"106km W of Petrolia, CA"
0,nc,73758971,nc73758971,2022-07-15T19:40:49.700Z,7/15/22 19:40,1657914049,2.96,48:26.8,final,ml,38.5775,-119.4548333,"7km NNE of Walker, CA"
0,nc,73707036,nc73707036,2022-03-18T04:59:57.380Z,3/18/22 4:59,1647579597,2.96,42:01.6,final,ml,38.5238333,-119.5348333,"5km WNW of Walker, CA"
0,nc,73686026,nc73686026,2022-01-30T20:47:35.650Z,1/30/22 20:47,1643575655,2.96,09:01.3,final,ml,35.781,-120.331,"7km NNW of Cholame, CA"
0,ci,40255408,ci40255408,2022-05-10T08:01:52.130Z,5/10/22 8:01,1652169712,2.96,26:57.7,final,ml,35.5235,-117.3873333,"27km S of Trona, CA"
0,nc,73779746,nc73779746,2022-09-09T12:56:14.690Z,9/9/22 12:56,1662728174,2.95,08:52.5,final,md,38.7891667,-122.7595,"1km NNW of The Geysers, CA"
0,nc,73758261,nc73758261,2022-07-13T16:08:16.560Z,7/13/22 16:08,1657728496,2.95,29:09.3,final,ml,36.9828333,-121.464,"10km ESE of Gilroy, CA"
0,nc,73720990,nc73720990,2022-04-20T21:49:49.140Z,4/20/22 21:49,1650491389,2.95,53:37.8,final,md,37.4133333,-118.5995,"0km SW of Round Valley, CA"
0,ci,39901543,ci39901543,2022-01-03T03:02:30.170Z,1/3/22 3:02,1641178950,2.95,36:27.3,final,ml,35.2811667,-119.3926667,"15km SSE of Buttonwillow, CA"
0,nc,73693601,nc73693601,2022-02-16T12:46:07.440Z,2/16/22 12:46,1645015567,2.94,40:40.9,final,md,35.7026667,-121.1485,"8km NNE of San Simeon, CA"
0,ci,40207704,ci40207704,2022-03-14T19:16:16.300Z,3/14/22 19:16,1647285376,2.94,12:18.4,final,ml,33.9348333,-116.6406667,"10km WNW of Garnet, CA"
0,ci,40095951,ci40095951,2022-09-04T10:45:27.810Z,9/4/22 10:45,1662288327,2.94,39:13.6,final,ml,35.637,-117.5571667,"11km E of Ridgecrest, CA"
0,nc,73780211,nc73780211,2022-09-11T02:27:31.070Z,9/11/22 2:27,1662863251,2.93,54:10.4,final,md,38.8325,-122.8076667,"7km W of Cobb, CA"
0,nc,73767120,nc73767120,2022-08-12T02:06:05.650Z,8/12/22 2:06,1660269965,2.93,46:29.5,final,ml,38.5881667,-119.459,"8km NNE of Walker, CA"
0,nc,73736586,nc73736586,2022-05-22T13:19:53.430Z,5/22/22 13:19,1653225593,2.93,06:53.9,final,md,36.8296667,-121.5553333,"2km SW of San Juan Bautista, CA"
0,nc,73721675,nc73721675,2022-04-22T11:14:24.700Z,4/22/22 11:14,1650626064,2.93,18:30.2,final,md,38.8223333,-122.8021667,"6km NW of The Geysers, CA"
0,nc,73716621,nc73716621,2022-04-10T15:49:51.190Z,4/10/22 15:49,1649605791,2.93,31:22.0,final,ml,34.7971667,-120.9676667,"41km WSW of Guadalupe, CA"
0,nc,71128289,nc71128289,2022-05-31T19:00:14.190Z,5/31/22 19:00,1654023614,2.93,28:31.1,final,ml,38.8093333,-122.8136667,"6km NW of The Geysers, CA"
0,ci,40183056,ci40183056,2022-02-11T14:21:13.660Z,2/11/22 14:21,1644589273,2.93,49:18.0,final,ml,35.9163333,-117.6876667,"20km E of Little Lake, CA"
0,uw,61844657,uw61844657,2022-06-19T15:53:48.510Z,6/19/22 15:53,1655654028,2.92,58:55.1,final,ml,47.93116667,-124.4168333,near the coast of Washington
0,nc,73780681,nc73780681,2022-09-12T05:31:30.380Z,9/12/22 5:31,1662960690,2.92,43:55.2,final,md,37.8453333,-122.2335,"2km N of Piedmont, CA"
0,nc,73780521,nc73780521,2022-09-11T21:33:20.930Z,9/11/22 21:33,1662932000,2.92,49:51.6,final,md,37.566,-118.926,"9km SSE of Mammoth Lakes, CA"
0,nc,73773940,nc73773940,2022-08-31T16:39:17.410Z,8/31/22 16:39,1661963957,2.92,11:59.7,final,md,36.8903333,-121.404,"5km N of Hollister, CA"
0,nc,73774560,nc73774560,2022-09-02T08:23:29.010Z,9/2/22 8:23,1662107009,2.91,57:16.9,final,md,36.5595,-121.1031667,"5km NE of Pinnacles, CA"
0,nc,73730186,nc73730186,2022-05-06T19:36:20.150Z,5/6/22 19:36,1651865780,2.91,43:43.5,final,md,37.3885,-118.4088333,"1km ENE of Dixon Lane-Meadow Creek, CA"
0,nc,73697136,nc73697136,2022-02-24T07:36:19.770Z,2/24/22 7:36,1645688179,2.91,53:55.5,final,md,40.3886667,-125.35,"90km W of Petrolia, CA"
0,nc,73693631,nc73693631,2022-02-16T14:21:25.120Z,2/16/22 14:21,1645021285,2.91,20:53.8,final,md,37.7313333,-122.1248333,"3km ENE of San Leandro, CA"
0,nc,73685406,nc73685406,2022-01-29T14:35:40.520Z,1/29/22 14:35,1643466940,2.91,55:35.3,final,ml,39.801,-123.184,"6km E of Covelo, CA"
0,us,7000htje,us7000htje,2022-07-26T14:46:32.380Z,7/26/22 14:46,1658846792,2.9,09:54.0,reviewed,ml,42.7706,-127.7364,"265 km W of Port Orford, Oregon"
0,us,7000hibx,us7000hibx,2022-06-18T11:05:22.661Z,6/18/22 11:05,1655550322,2.9,18:22.0,reviewed,ml,42.9116,-127.4934,"245 km W of Port Orford, Oregon"
0,us,7000gyu2,us7000gyu2,2022-03-31T22:52:30.152Z,3/31/22 22:52,1648767150,2.9,42:31.0,reviewed,ml,42.9775,-126.7902,"189 km W of Port Orford, Oregon"
0,us,6000i8av,us6000i8av,2022-08-05T06:56:07.785Z,8/5/22 6:56,1659682567,2.9,50:48.0,reviewed,ml,43.4373,-127.104,"221 km W of Bandon, Oregon"
0,us,6000hm87,us6000hm87,2022-05-19T05:34:00.000Z,5/19/22 5:34,1652938440,2.9,40:11.0,reviewed,ml,32.732,-119.5407,"132 km WSW of Avalon, California"
0,us,6000h3a5,us6000h3a5,2022-03-09T13:37:13.988Z,3/9/22 13:37,1646833033,2.9,52:25.0,reviewed,ml,40.3918,-127.4549,off the coast of Northern California
0,nn,838129,nn838129,2022-05-01T09:23:16.765Z,5/1/22 9:23,1651396996,2.9,55:55.8,reviewed,ml,38.2391,-118.735,"33 km SSW of Hawthorne, Nevada"
0,nn,836279,nn836279,2022-03-30T00:42:50.765Z,3/30/22 0:42,1648600970,2.9,39:35.7,reviewed,ml,38.1508,-117.9822,"28 km SSE of Mina, Nevada"
0,nn,832854,nn832854,2022-01-31T13:44:16.209Z,1/31/22 13:44,1643636656,2.9,11:29.7,reviewed,ml,38.1647,-117.8883,"31 km SE of Mina, Nevada"
0,nn,832225,nn832225,2022-01-22T23:51:16.834Z,1/22/22 23:51,1642895476,2.9,37:51.3,reviewed,ml,38.2505,-118.3583,"26 km SW of Mina, Nevada"
0,nn,831343,nn831343,2022-01-07T19:32:03.043Z,1/7/22 19:32,1641583923,2.9,37:29.1,reviewed,ml,38.1649,-117.8253,"35 km SE of Mina, Nevada"
0,nc,73755446,nc73755446,2022-07-06T18:51:22.790Z,7/6/22 18:51,1657133482,2.89,14:33.4,final,md,37.563,-118.8616667,"13km SE of Mammoth Lakes, CA"
0,nc,73746481,nc73746481,2022-06-16T23:56:26.780Z,6/16/22 23:56,1655423786,2.89,32:17.3,final,md,37.4108333,-118.5875,"1km ESE of Round Valley, CA"
0,nc,73715206,nc73715206,2022-04-06T23:29:46.010Z,4/6/22 23:29,1649287786,2.89,13:04.3,final,md,37.5793333,-118.8656667,"12km ESE of Mammoth Lakes, CA"
0,nc,73705586,nc73705586,2022-03-14T19:22:28.220Z,3/14/22 19:22,1647285748,2.89,10:00.5,final,md,38.7835,-122.7523333,"1km NNE of The Geysers, CA"
0,nc,73694886,nc73694886,2022-02-19T03:47:14.280Z,2/19/22 3:47,1645242434,2.89,44:09.8,final,md,37.4691667,-118.811,"16km SW of Toms Place, CA"
0,ci,40250208,ci40250208,2022-05-02T09:16:05.190Z,5/2/22 9:16,1651482965,2.89,55:45.2,final,ml,36.1976667,-118.1891667,"19km WSW of Olancha, CA"
0,nc,73717945,nc73717945,2022-04-15T17:45:41.330Z,4/15/22 17:45,1650044741,2.88,20:06.5,final,md,40.4048333,-125.5718333,"109km W of Petrolia, CA"
0,nc,73679486,nc73679486,2022-01-17T02:55:08.060Z,1/17/22 2:55,1642388108,2.88,59:24.6,final,md,40.2868333,-124.379,"9km WSW of Petrolia, CA"
0,nc,73671851,nc73671851,2022-01-01T00:27:51.990Z,1/1/22 0:27,1640996871,2.88,22:47.6,final,md,40.4771667,-124.3223333,"12km SSW of Ferndale, CA"
0,ci,40241984,ci40241984,2022-04-20T07:19:41.530Z,4/20/22 7:19,1650439181,2.88,31:08.7,final,ml,33.6698333,-119.3565,"35km NW of Santa Barbara Is., CA"
0,ci,40095991,ci40095991,2022-09-04T13:11:59.770Z,9/4/22 13:11,1662297119,2.88,27:48.3,final,ml,33.8796667,-118.4575,"4km W of Manhattan Beach, CA"
0,ci,39973479,ci39973479,2022-03-21T16:02:22.860Z,3/21/22 16:02,1647878542,2.88,43:02.6,final,ml,33.8888333,-118.755,"14km SSE of Malibu, CA"
0,nc,73774585,nc73774585,2022-09-02T08:39:12.790Z,9/2/22 8:39,1662107952,2.87,12:40.5,final,md,36.5585,-121.1023333,"5km NE of Pinnacles, CA"
0,nc,73767170,nc73767170,2022-08-12T05:22:17.210Z,8/12/22 5:22,1660281737,2.87,37:10.1,final,md,38.5808333,-119.4516667,"8km NNE of Walker, CA"
0,nc,73744941,nc73744941,2022-06-13T10:23:06.550Z,6/13/22 10:23,1655115786,2.87,35:22.2,final,md,36.4141667,-120.989,"19km SE of Pinnacles, CA"
0,nc,73740091,nc73740091,2022-06-02T14:04:01.520Z,6/2/22 14:04,1654178641,2.87,21:18.5,final,md,37.1958333,-118.2513333,"5km NE of Big Pine, CA"
0,nc,73689661,nc73689661,2022-02-07T07:47:09.080Z,2/7/22 7:47,1644220029,2.87,53:44.5,final,md,40.2898333,-124.5016667,"19km WSW of Petrolia, CA"
0,nc,73770775,nc73770775,2022-08-22T20:19:51.000Z,8/22/22 20:19,1661199591,2.86,14:53.9,final,md,36.7813333,-121.5248333,"7km S of San Juan Bautista, CA"
0,nc,73675616,nc73675616,2022-01-08T10:51:27.620Z,1/8/22 10:51,1641639087,2.86,56:04.8,final,md,39.69,-122.8685,"13km WNW of Alder Springs, CA"
0,ci,39971663,ci39971663,2022-03-18T21:48:28.880Z,3/18/22 21:48,1647640108,2.86,20:16.3,final,ml,36.4891667,-117.929,"17km SE of Lone Pine, CA"
0,ci,39910327,ci39910327,2022-01-13T03:24:53.520Z,1/13/22 3:24,1642044293,2.86,09:25.3,final,ml,33.4738333,-116.4405,"23km ESE of Anza, CA"
0,nc,73739276,nc73739276,2022-05-29T22:58:25.220Z,5/29/22 22:58,1653865105,2.85,17:44.2,final,md,40.824,-123.28,"30km WNW of Weaverville, CA"
0,nc,73690016,nc73690016,2022-02-08T13:14:57.500Z,2/8/22 13:14,1644326097,2.85,45:24.7,final,md,36.8373333,-121.5826667,"4km WSW of San Juan Bautista, CA"
0,nc,73689936,nc73689936,2022-02-08T06:51:14.480Z,2/8/22 6:51,1644303074,2.85,13:46.8,final,md,37.3256667,-117.9148333,"8km SE of Deep Springs, CA"
0,ci,39923447,ci39923447,2022-01-26T05:00:01.620Z,1/26/22 5:00,1643173201,2.85,50:43.0,final,ml,36.0251667,-117.7811667,"15km NE of Little Lake, CA"
0,uw,61856377,uw61856377,2022-07-24T08:43:00.600Z,7/24/22 8:43,1658652180,2.84,51:53.7,final,ml,45.46316667,-122.9331667,"6 km SW of Aloha, Oregon"
0,nc,73775730,nc73775730,2022-09-05T11:42:44.210Z,9/5/22 11:42,1662378164,2.84,58:03.8,final,ml,41.2746667,-125.7478333,"136km W of Trinidad, CA"
0,nc,73728751,nc73728751,2022-05-03T13:01:08.180Z,5/3/22 13:01,1651582868,2.84,35:28.1,final,md,38.8235,-122.8013333,"6km NW of The Geysers, CA"
0,nc,73702686,nc73702686,2022-03-08T03:39:46.550Z,3/8/22 3:39,1646710786,2.84,08:15.6,final,md,36.2478333,-120.8196667,"22km NE of San Lucas, CA"
0,nc,73673196,nc73673196,2022-01-03T21:39:22.250Z,1/3/22 21:39,1641245962,2.84,32:45.2,final,md,40.2761667,-124.493,"18km WSW of Petrolia, CA"
0,ci,40287104,ci40287104,2022-06-19T07:48:15.930Z,6/19/22 7:48,1655624895,2.84,08:45.5,final,ml,34.418,-119.139,"10km ESE of Ojai, CA"
0,ci,40252632,ci40252632,2022-05-05T06:01:03.340Z,5/5/22 6:01,1651730463,2.84,26:36.7,final,ml,35.3671667,-120.1806667,"16km W of Simmler, CA"
0,ci,40196616,ci40196616,2022-03-01T05:01:10.860Z,3/1/22 5:01,1646110870,2.84,09:28.0,final,ml,34.439,-119.2935,"5km WSW of Ojai, CA"
0,ci,40019951,ci40019951,2022-05-16T06:36:52.230Z,5/16/22 6:36,1652683012,2.84,02:54.5,final,ml,34.0068333,-116.4455,"7km NE of Desert Hot Springs, CA"
0,ci,39924879,ci39924879,2022-01-27T10:52:41.220Z,1/27/22 10:52,1643280761,2.84,18:26.3,final,ml,35.0398333,-118.9931667,"12km NNW of Grapevine, CA"
0,nc,73769110,nc73769110,2022-08-17T17:05:10.050Z,8/17/22 17:05,1660755910,2.83,36:27.0,final,md,38.5888333,-119.4588333,"8km NNE of Walker, CA"
0,nc,73700131,nc73700131,2022-03-02T19:10:21.150Z,3/2/22 19:10,1646248221,2.83,41:02.8,final,md,38.5778333,-119.4486667,"8km NNE of Walker, CA"
0,nc,73675266,nc73675266,2022-01-07T20:34:12.320Z,1/7/22 20:34,1641587652,2.83,51:22.6,final,md,39.6896667,-122.8743333,"14km WNW of Alder Springs, CA"
0,ci,40196656,ci40196656,2022-03-01T05:06:42.710Z,3/1/22 5:06,1646111202,2.83,39:59.5,final,ml,34.441,-119.2975,"5km W of Ojai, CA"
0,ci,40063207,ci40063207,2022-07-14T20:25:15.380Z,7/14/22 20:25,1657830315,2.83,57:48.1,final,ml,34.218,-117.5976667,"10km WSW of Lytle Creek, CA"
0,ci,39908519,ci39908519,2022-01-11T05:47:24.830Z,1/11/22 5:47,1641880044,2.83,25:30.4,final,ml,33.8083333,-118.2685,"3km SSE of Carson, CA"
0,nc,73781501,nc73781501,2022-09-14T13:06:55.030Z,9/14/22 13:06,1663160815,2.82,05:47.1,final,md,36.8216667,-121.5546667,"3km SSW of San Juan Bautista, CA"
0,nc,73768945,nc73768945,2022-08-17T04:21:11.340Z,8/17/22 4:21,1660710071,2.82,27:11.6,final,ml,36.4321667,-120.6738333,"2km N of New Idria, CA"
0,nc,73764400,nc73764400,2022-08-05T02:45:38.270Z,8/5/22 2:45,1659667538,2.82,33:09.9,final,md,36.238,-120.814,"22km ENE of San Lucas, CA"
0,nc,73750001,nc73750001,2022-06-23T16:21:06.930Z,6/23/22 16:21,1656001266,2.82,00:02.9,final,md,37.4118333,-118.5986667,"0km SSW of Round Valley, CA"
0,nc,73721640,nc73721640,2022-04-22T08:21:58.630Z,4/22/22 8:21,1650615718,2.82,18:57.1,final,md,38.7863333,-122.7635,"1km NNW of The Geysers, CA"
0,nc,73716036,nc73716036,2022-04-08T18:04:08.550Z,4/8/22 18:04,1649441048,2.82,43:20.8,final,md,35.7981667,-120.3475,"10km NNW of Cholame, CA"
0,nc,73712916,nc73712916,2022-04-01T02:28:12.940Z,4/1/22 2:28,1648780092,2.82,34:55.6,final,md,36.812,-121.542,"4km S of San Juan Bautista, CA"
0,nc,73702626,nc73702626,2022-03-08T01:13:56.920Z,3/8/22 1:13,1646702036,2.82,56:39.6,final,md,38.2285,-119.0768333,"6km WNW of Bodie, CA"
0,nc,73695371,nc73695371,2022-02-20T04:49:48.090Z,2/20/22 4:49,1645332588,2.82,34:33.2,final,md,36.9223333,-121.5218333,"9km N of San Juan Bautista, CA"
0,nc,73684846,nc73684846,2022-01-28T11:39:56.140Z,1/28/22 11:39,1643369996,2.82,24:50.0,final,md,38.457,-119.4778333,"6km S of Walker, CA"
0,nc,73674241,nc73674241,2022-01-06T01:08:38.240Z,1/6/22 1:08,1641431318,2.82,37:26.8,final,md,40.4511667,-124.3326667,"15km NNW of Petrolia, CA"
0,ci,40191736,ci40191736,2022-02-23T00:20:39.970Z,2/23/22 0:20,1645575639,2.82,47:48.9,final,ml,35.9585,-117.9803333,"7km WNW of Little Lake, CA"
0,ci,40030831,ci40030831,2022-05-31T09:02:55.860Z,5/31/22 9:02,1653987775,2.82,25:36.7,final,ml,35.889,-117.6878333,"20km ESE of Little Lake, CA"
0,uw,61850651,uw61850651,2022-06-11T23:57:36.540Z,6/11/22 23:57,1654991856,2.81,16:42.5,final,ml,47.7985,-123.342,"34 km SSW of River Road, Washington"
0,uw,61814806,uw61814806,2022-02-05T08:29:38.190Z,2/5/22 8:29,1644049778,2.81,11:32.3,final,ml,46.2445,-122.6376667,"21 km E of Castle Rock, Washington"
0,nc,73738011,nc73738011,2022-05-26T03:32:32.860Z,5/26/22 3:32,1653535952,2.81,51:14.4,final,md,37.4115,-118.59,"1km ESE of Round Valley, CA"
0,nc,73702521,nc73702521,2022-03-07T18:24:20.150Z,3/7/22 18:24,1646677460,2.81,09:55.0,final,md,38.2331667,-119.074,"6km WNW of Bodie, CA"
0,ci,39978903,ci39978903,2022-03-26T10:13:58.540Z,3/26/22 10:13,1648289638,2.81,59:51.0,final,ml,37.0676667,-117.9348333,"33km ESE of Big Pine, CA"
0,us,7000hg4d,us7000hg4d,2022-06-09T06:56:19.998Z,6/9/22 6:56,1654757779,2.8,51:44.0,reviewed,ml,43.1192,-126.6471,"180 km WNW of Port Orford, Oregon"
0,us,7000gz4k,us7000gz4k,2022-04-01T22:50:02.200Z,4/1/22 22:50,1648853402,2.8,42:37.0,reviewed,ml,43.2185,-126.7355,"188 km W of Langlois, Oregon"
0,us,7000gil3,us7000gil3,2022-02-06T22:58:35.692Z,2/6/22 22:58,1644188315,2.8,38:52.0,reviewed,ml,44.8968,-125.9378,"148 km W of Depoe Bay, Oregon"
0,us,7000gfqi,us7000gfqi,2022-01-28T01:08:15.701Z,1/28/22 1:08,1643332095,2.8,19:12.0,reviewed,ml,40.5664,-127.2876,"256 km W of Ferndale, California"
0,us,7000geh4,us7000geh4,2022-01-24T04:11:29.882Z,1/24/22 4:11,1642997489,2.8,18:56.0,reviewed,ml,41.026,-127.218,"254 km W of Ferndale, California"
0,us,6000ibmk,us6000ibmk,2022-08-17T15:55:03.522Z,8/17/22 15:55,1660751703,2.8,26:46.0,reviewed,ml,43.1677,-126.9743,"207 km W of Langlois, Oregon"
0,us,6000i3f9,us6000i3f9,2022-07-18T15:03:32.449Z,7/18/22 15:03,1658156612,2.8,57:00.0,reviewed,ml,40.4841,-127.0549,"236 km W of Ferndale, California"
0,us,6000i25p,us6000i25p,2022-07-13T18:26:43.047Z,7/13/22 18:26,1657736803,2.8,25:43.0,reviewed,ml,40.6362,-126.6788,"204 km W of Ferndale, California"
